2019-05-23;AIMS PROPERTY SECURITIES FUND ;        ;SGD ;000.000;000.000;001.650;+00.000;0000000000;  001.240;  001.790;SGX MAINBOARD;000.000;00000000000;BVP ;       ;
2019-05-23;ALIBABA PICTURES GROUP LIMITED;        ;HKD ;000.000;000.000;001.610;+00.000;0000000000;  001.510;  001.550;SGX MAINBOARD;000.000;00000000000;S91 ;       ;
2019-05-23;ALLIANCE MINERAL ASSETSLIMITED;        ;SGD ;000.192;000.187;000.187;-00.005;0002733700;  000.187;  000.189;CATALIST     ;000.192;00000516536;40F ;       ;
2019-05-23;ALLIED TECHNOLOGIES LIMITED   ;SUSP    ;SGD ;000.000;000.000;000.011;+00.000;0000000000;  000.000;  000.000;CATALIST     ;000.000;00000000000;A13 ;       ;
2019-05-23;ALPHA ENERGY HOLDINGS LIMITED ;        ;SGD ;000.000;000.000;000.056;+00.000;0000000000;  000.054;  000.066;CATALIST     ;000.000;00000000000;5TS ;       ;
2019-05-23;ALUMINUM CORP OF CHINA ADR 10 ;SUSP    ;USD ;000.000;000.000;013.290;+00.000;0000000000;  000.000;  000.000;GLOBALQUOTE  ;000.000;00000000000;K3HD;       ;
2019-05-23;AMARA HOLDINGS LTD            ;CD      ;SGD ;000.485;000.440;000.470;-00.020;0000180000;  000.470;  000.485;SGX MAINBOARD;000.485;00000086055;A34 ;       ;
2019-05-23;AMOS GROUP LIMITED            ;        ;SGD ;000.000;000.000;000.036;+00.000;0000000000;  000.020;  000.038;SGX MAINBOARD;000.000;00000000000;RF7 ;       ;
2019-05-23;AMPLEFIELD LIMITED            ;        ;SGD ;000.000;000.000;000.016;+00.000;0000000000;  000.016;  000.025;CATALIST     ;000.000;00000000000;AOF ;       ;
2019-05-23;AMPLEFIELD LIMITED W221218    ;        ;SGD ;000.000;000.000;000.002;+00.000;0000000000;  000.000;  000.000;CATALIST     ;000.000;00000000000;1G7W;       ;
2019-05-23;ANAN INTERNATIONAL LIMITED    ;        ;SGD ;000.003;000.003;000.003;+00.000;0000056200;  000.003;  000.005;SGX MAINBOARD;000.003;00000000168;Y35 ;       ;
2019-05-23;ANCHOR RESOURCES LIMITED      ;        ;SGD ;000.010;000.009;000.009;-00.002;0004618900;  000.009;  000.011;CATALIST     ;000.010;00000045120;43E ;       ;
2019-05-23;ANCHUN INTERNATIONAL HLDGS LTD;        ;SGD ;000.000;000.000;000.195;+00.000;0000000000;  000.190;  000.200;SGX MAINBOARD;000.000;00000000000;BTX ;       ;
2019-05-23;ANNAIK LIMITED                ;        ;SGD ;000.000;000.000;000.080;+00.000;0000000000;  000.062;  000.099;CATALIST     ;000.000;00000000000;A52 ;       ;
2019-05-23;ANNICA HOLDINGS LIMITED       ;        ;SGD ;000.001;000.001;000.001;+00.000;0000000100;  000.000;  000.001;CATALIST     ;000.001;00000000000;5AL ;       ;
2019-05-23;AOXIN Q & M DENTAL GRP LIMITED;        ;SGD ;000.000;000.000;000.190;+00.000;0000000000;  000.191;  000.225;CATALIST     ;000.000;00000000000;1D4 ;       ;
2019-05-23;AP OIL INTERNATIONAL LIMITED  ;        ;SGD ;000.199;000.199;000.199;-00.001;0000070900;  000.199;  000.205;SGX MAINBOARD;000.199;00000014109;5AU ;       ;
2019-05-23;APAC REALTY LIMITED           ;        ;SGD ;000.495;000.485;000.485;-00.005;0000963400;  000.485;  000.490;SGX MAINBOARD;000.490;00000472111;CLN ;       ;
2019-05-23;ARA US HOSPITALITY TRUST      ;        ;USD ;000.870;000.865;000.865;+00.000;0000290100;  000.865;  000.870;SGX MAINBOARD;000.870;00000251247;XZL ;       ;
2019-05-23;ARION ENTERTAINMENT SINW200505;        ;SGD ;000.000;000.000;000.001;+00.000;0000000000;  000.000;  000.001;CATALIST     ;000.000;00000000000;8I9W;       ;
2019-05-23;ARION ENTERTAINMENT SPORE LTD ;        ;SGD ;000.007;000.007;000.007;-00.002;0000005200;  000.007;  000.009;CATALIST     ;000.007;00000000036;YYB ;       ;
2019-05-23;ARTIVISION TECHNOLOGIES LTD.  ;        ;SGD ;000.005;000.005;000.005;+00.000;0001000000;  000.004;  000.005;CATALIST     ;000.005;00000005000;5NK ;       ;
2019-05-23;ASCENDAS HOSPITALITY TRUST    ;        ;SGD ;000.910;000.905;000.910;+00.000;0001035700;  000.905;  000.910;SGX MAINBOARD;000.910;00000941232;Q1P ;       ;
2019-05-23;ASCENDAS INDIA TRUST          ;        ;SGD ;001.300;001.280;001.290;+00.000;0000516500;  001.290;  001.300;SGX MAINBOARD;001.280;00000666741;CY6U;       ;
2019-05-23;ASCENDAS REAL ESTATE INV TRUST;        ;SGD ;002.940;002.900;002.930;-00.010;0008843900;  002.920;  002.930;SGX MAINBOARD;002.930;00025837807;A17U;       ;
2019-05-23;ASCOTT RESIDENCE TRUST        ;        ;SGD ;001.200;001.180;001.180;-00.020;0001365800;  001.180;  001.190;SGX MAINBOARD;001.190;00001622895;A68U;       ;
2019-05-23;ASIA ENTERPRISES HOLDING LTD  ;        ;SGD ;000.150;000.150;000.150;+00.008;0000000100;  000.142;  000.150;SGX MAINBOARD;000.150;00000000015;A55 ;       ;
2019-05-23;ASIA FASHION HOLDINGS LIMITED ;SUSP    ;SGD ;000.000;000.000;000.064;+00.000;0000000000;  000.000;  000.000;SGX MAINBOARD;000.000;00000000000;BQI ;       ;
2019-05-23;ASIA VETS HOLDINGS LTD.       ;        ;SGD ;000.000;000.000;000.180;+00.000;0000000000;  000.123;  000.179;CATALIST     ;000.000;00000000000;5RE ;       ;
2019-05-23;ASIAMEDIC LIMITED             ;        ;SGD ;000.000;000.000;000.013;+00.000;0000000000;  000.012;  000.015;CATALIST     ;000.000;00000000000;505 ;       ;
2019-05-23;ASIAN HEALTHCARE SPECIALISTS  ;        ;SGD ;000.250;000.230;000.230;-00.025;0000194700;  000.230;  000.250;CATALIST     ;000.230;00000047975;1J3 ;       ;
2019-05-23;ASIAN MICRO HOLDINGS LTD      ;        ;SGD ;000.000;000.000;000.005;+00.000;0000000000;  000.004;  000.007;CATALIST     ;000.000;00000000000;585 ;       ;
2019-05-23;ASIAN PAY TELEVISION TRUST    ;CD      ;SGD ;000.175;000.172;000.173;+00.000;0008719200;  000.173;  000.174;SGX MAINBOARD;000.173;00001513199;S7OU;       ;
2019-05-23;ASIAPHOS LIMITED              ;        ;SGD ;000.007;000.007;000.007;+00.000;0000668000;  000.006;  000.007;CATALIST     ;000.007;00000004676;5WV ;       ;
2019-05-23;ASIAPHOS LIMITED W200323      ;        ;SGD ;000.000;000.000;000.003;+00.000;0000000000;  000.000;  000.000;CATALIST     ;000.000;00000000000;1C9W;       ;
2019-05-23;ASIATIC GROUP (HOLDINGS) LTD  ;        ;SGD ;000.007;000.007;000.007;+00.000;0001239000;  000.007;  000.008;CATALIST     ;000.007;00000008673;5CR ;       ;
2019-05-23;ASIATRAVEL.COM HOLDINGS LTD   ;SUSP    ;SGD ;000.000;000.000;000.027;+00.000;0000000000;  000.000;  000.000;CATALIST     ;000.000;00000000000;5AM ;       ;
2019-05-23;ASL MARINE HOLDINGS LTD       ;        ;SGD ;000.000;000.000;000.058;+00.000;0000000000;  000.048;  000.058;SGX MAINBOARD;000.000;00000000000;A04 ;       ;
2019-05-23;ASPEN (GROUP) HOLDINGS LIMITED;        ;SGD ;000.000;000.000;000.143;+00.000;0000000000;  000.143;  000.150;CATALIST     ;000.000;00000000000;1F3 ;       ;
2019-05-23;ASPIAL CORPORATION LIMITED    ;        ;SGD ;000.160;000.153;000.157;+00.000;0000324100;  000.153;  000.157;SGX MAINBOARD;000.159;00000051337;A30 ;       ;
2019-05-23;ASPIAL TREA S$150M5.25%B200828;        ;SGD ;000.965;000.960;000.965;+00.005;0000023000;  000.962;  000.965;SGX MAINBOARD;000.960;00000022110;BEYZ;       ;
2019-05-23;ASPIAL TREA S$200M5.3%B200401 ;        ;SGD ;000.000;000.000;000.975;+00.000;0000000000;  000.971;  000.980;SGX MAINBOARD;000.000;00000000000;BRQZ;       ;
